PM2.5,NO2,Latitude,Longitude,Temperature,Humidity,Wind_Speed,Month,Day_of_Week,PM10,CO,SO2,O3,City,Date
36.36,14.79,23.0225,72.5714,25.298,88.971466,9.3669195,8,2,141.54,17.11,8.86,77.3,Ahmedabad,2015-08-26
32.64,14.84,23.0225,72.5714,25.448,87.91574,6.162207,8,3,141.54,17.01,7.05,62.31,Ahmedabad,2015-08-27
38.23,14.89,23.0225,72.5714,25.248,88.96762,7.6367526,8,4,141.54,17.07,10.9,55.94,Ahmedabad,2015-08-28
39.86,14.83,23.0225,72.5714,25.698,88.20222,7.69592,8,5,141.54,16.98,10.02,96.83,Ahmedabad,2015-08-29
72.74,14.84,23.0225,72.5714,26.498,83.62107,9.0645685,8,6,141.54,17.04,4.23,99.03,Ahmedabad,2015-08-30
43.2,14.86,23.0225,72.5714,26.548,78.956535,7.8625183,8,0,141.54,17.05,5.96,59.99,Ahmedabad,2015-08-31
63.2,14.82,23.0225,72.5714,25.248,82.97395,7.9526596,9,1,141.54,17.03,3.69,7.57,Ahmedabad,2015-09-01
64.73,14.82,23.0225,72.5714,24.298,84.91856,5.506941,9,2,141.54,17.01,6.45,12.13,Ahmedabad,2015-09-02
65.28,14.85,23.0225,72.5714,24.198,88.07718,5.8603754,9,3,141.54,17.04,6.13,18.2,Ahmedabad,2015-09-03
67.86,14.87,23.0225,72.5714,24.298,93.31178,6.379216,9,4,141.54,16.97,8.87,16.53,Ahmedabad,2015-09-04
52.4,14.81,23.0225,72.5714,25.098,74.27698,5.3517847,9,5,141.54,16.97,9.89,22.55,Ahmedabad,2015-09-05
33.33,14.89,23.0225,72.5714,24.548,76.99393,9.693296,9,6,141.54,16.95,6.88,33.58,Ahmedabad,2015-09-06
29.52,14.88,23.0225,72.5714,23.848,86.18251,8.209263,9,0,141.54,16.94,8.56,40.65,Ahmedabad,2015-09-07
15.53,14.85,23.0225,72.5714,24.848,88.131615,6.6185193,9,1,141.54,17.0,15.13,34.18,Ahmedabad,2015-09-08
57.51,50.9,23.0225,72.5714,25.748,86.62517,5.771239,9,2,141.54,16.31,8.73,15.39,Ahmedabad,2015-09-09
50.24,12.31,23.0225,72.5714,26.948,77.35395,4.452954,9,3,141.54,9.46,11.63,13.61,Ahmedabad,2015-09-10
61.77,15.43,23.0225,72.5714,26.698,77.55216,7.7043357,9,4,141.54,8.68,8.1,18.69,Ahmedabad,2015-09-11
46.93,11.47,23.0225,72.5714,27.848,71.40197,8.217153,9,5,141.54,7.14,7.92,19.03,Ahmedabad,2015-09-12
43.01,9.96,23.0225,72.5714,26.898,83.41447,5.3999996,9,6,141.54,6.82,11.58,20.59,Ahmedabad,2015-09-13
42.06,11.35,23.0225,72.5714,27.948,75.65404,11.770403,9,0,141.54,8.43,11.63,28.09,Ahmedabad,2015-09-14
44.94,10.94,23.0225,72.5714,27.248,75.08614,11.620809,9,1,141.54,7.14,5.85,59.38,Ahmedabad,2015-09-15
29.58,9.94,23.0225,72.5714,26.798,73.8777,12.303366,9,2,141.54,6.61,8.82,42.9,Ahmedabad,2015-09-16
32.15,9.7,23.0225,72.5714,27.198,70.63336,14.689588,9,3,141.54,6.5,9.2,39.02,Ahmedabad,2015-09-17
36.33,12.88,23.0225,72.5714,28.848,62.792686,11.4862,9,4,141.54,7.68,8.28,43.35,Ahmedabad,2015-09-18
24.46,10.99,23.0225,72.5714,26.648,88.809944,11.183201,9,5,141.54,8.45,12.59,44.55,Ahmedabad,2015-09-19
27.08,12.25,23.0225,72.5714,25.348,86.85038,13.37825,9,0,141.54,9.95,9.51,12.46,Ahmedabad,2015-09-21
59.29,9.68,23.0225,72.5714,25.098,94.47824,15.580141,9,1,141.54,9.21,5.98,7.69,Ahmedabad,2015-09-22
65.32,9.62,23.0225,72.5714,24.048,89.68919,7.8625183,9,2,141.54,10.61,3.69,4.74,Ahmedabad,2015-09-23
47.39,10.48,23.0225,72.5714,24.048,93.01746,7.5170207,9,3,141.54,9.26,7.72,7.71,Ahmedabad,2015-09-24
43.88,19.75,23.0225,72.5714,22.248,98.18859,5.0528407,9,4,141.54,8.69,4.83,11.53,Ahmedabad,2015-09-25
28.35,13.62,23.0225,72.5714,21.748,97.283615,5.4477882,9,5,141.54,9.05,7.47,15.95,Ahmedabad,2015-09-26
3.59,14.17,23.0225,72.5714,23.498,93.84167,4.802999,9,6,141.54,11.26,9.6,20.38,Ahmedabad,2015-09-27
3.04,21.5,23.0225,72.5714,21.498,92.60035,6.1305785,9,0,141.54,16.31,13.73,30.05,Ahmedabad,2015-09-28
19.14,30.6,23.0225,72.5714,23.698,80.52418,9.028754,9,1,141.54,10.33,10.96,29.36,Ahmedabad,2015-09-29
69.12,32.41,23.0225,72.5714,25.198,64.779236,9.585739,9,2,141.54,8.85,15.63,28.45,Ahmedabad,2015-09-30
76.41,34.7,23.0225,72.5714,23.498,74.24087,6.439876,10,3,141.54,17.96,15.44,31.49,Ahmedabad,2015-10-01
102.49,37.85,23.0225,72.5714,23.048,67.25066,7.9036193,10,4,141.54,33.31,27.32,24.85,Ahmedabad,2015-10-02
127.94,28.38,23.0225,72.5714,24.498,96.17558,5.8603754,10,5,141.54,11.14,25.59,15.17,Ahmedabad,2015-10-03
87.18,21.51,23.0225,72.5714,25.198,90.86218,6.12,10,6,141.54,7.83,6.98,23.17,Ahmedabad,2015-10-04
99.73,30.23,23.0225,72.5714,23.048,90.72057,6.618519,10,0,141.54,20.16,32.74,20.91,Ahmedabad,2015-10-05
84.15,32.1,23.0225,72.5714,24.948,65.95832,6.87779,10,1,141.54,15.83,19.37,23.12,Ahmedabad,2015-10-06
92.12,32.5,23.0225,72.5714,24.748,60.141262,6.28713,10,2,141.54,18.21,31.75,29.97,Ahmedabad,2015-10-07
94.02,36.97,23.0225,72.5714,26.248,49.02489,6.5693827,10,3,141.54,27.14,24.88,23.51,Ahmedabad,2015-10-08
150.27,34.86,23.0225,72.5714,23.398,69.70339,6.6185193,10,4,141.54,15.9,26.35,31.96,Ahmedabad,2015-10-09
118.91,29.22,23.0225,72.5714,24.098,85.15804,5.4477882,10,5,141.54,5.42,79.47,24.89,Ahmedabad,2015-10-10
91.41,23.45,23.0225,72.5714,24.848,88.66743,5.95906,10,6,141.54,5.19,25.44,6.25,Ahmedabad,2015-10-11
95.9,33.63,23.0225,72.5714,24.348,92.75178,3.319036,10,0,141.54,10.38,30.06,27.34,Ahmedabad,2015-10-12
137.87,32.98,23.0225,72.5714,26.448,73.36808,4.39436,10,1,141.54,20.2,21.89,17.41,Ahmedabad,2015-10-13
90.71,25.73,23.0225,72.5714,25.548,74.58096,5.5887027,10,2,141.54,18.12,17.89,26.02,Ahmedabad,2015-10-14
108.68,32.87,23.0225,72.5714,25.598,58.27297,6.87779,10,3,141.54,17.03,22.59,19.56,Ahmedabad,2015-10-15
98.79,31.2,23.0225,72.5714,25.698,52.979218,7.289444,10,4,141.54,17.72,26.09,30.19,Ahmedabad,2015-10-16
145.75,34.71,23.0225,72.5714,25.398,54.80227,6.792466,10,5,141.54,20.61,24.66,95.94,Ahmedabad,2015-10-17
179.43,39.42,23.0225,72.5714,24.798,60.92189,6.1305785,10,6,141.54,52.33,39.15,112.01,Ahmedabad,2015-10-18
170.52,35.22,23.0225,72.5714,24.498,66.909454,5.95906,10,0,141.54,15.49,34.03,53.98,Ahmedabad,2015-10-19
203.4,36.63,23.0225,72.5714,25.248,62.981712,7.289444,10,1,141.54,23.03,94.3,5.36,Ahmedabad,2015-10-20
92.71,30.65,23.0225,72.5714,25.148,67.67325,6.6185193,10,2,141.54,12.92,42.08,72.86,Ahmedabad,2015-10-21
64.66,23.83,23.0225,72.5714,25.298,60.651314,7.289445,10,3,141.54,4.79,34.4,24.76,Ahmedabad,2015-10-22
78.14,28.93,23.0225,72.5714,22.898,61.662437,6.989936,10,4,141.54,10.58,44.91,35.56,Ahmedabad,2015-10-23
100.17,34.16,23.0225,72.5714,21.848,55.885525,7.7043357,10,5,141.54,32.27,27.73,23.95,Ahmedabad,2015-10-24
147.35,39.1,23.0225,72.5714,21.398,64.58222,6.6185193,10,6,141.54,34.64,46.09,26.43,Ahmedabad,2015-10-25
206.89,55.67,23.0225,72.5714,23.348,66.46308,6.638072,10,0,141.54,145.32,20.47,38.0,Ahmedabad,2015-10-26
114.84,40.31,23.0225,72.5714,22.598,69.99277,6.696387,10,1,141.54,38.09,22.94,30.19,Ahmedabad,2015-10-27
89.64,25.75,23.0225,72.5714,21.948,71.44294,6.28713,10,2,141.54,5.42,44.92,43.04,Ahmedabad,2015-10-28
51.72,21.15,23.0225,72.5714,20.148,46.423546,10.587918,10,3,141.54,1.89,37.31,66.58,Ahmedabad,2015-10-29
54.59,18.33,23.0225,72.5714,21.348,50.660088,16.263872,10,4,141.54,2.31,19.08,42.43,Ahmedabad,2015-10-30
46.5,12.1,23.0225,72.5714,21.748,54.591377,14.81259,10,5,141.54,1.22,13.73,61.56,Ahmedabad,2015-10-31
122.54,44.2,23.0225,72.5714,22.798,63.44633,6.489992,11,0,141.54,75.42,13.78,60.66,Ahmedabad,2015-11-02
147.18,36.87,23.0225,72.5714,24.748,59.75989,7.7879906,11,1,141.54,33.06,21.24,131.12,Ahmedabad,2015-11-03
214.67,42.21,23.0225,72.5714,22.348,62.940815,6.6185193,11,2,141.54,57.37,22.18,96.71333333333334,Ahmedabad,2015-11-04
207.13,35.31,23.0225,72.5714,22.048,60.285683,5.771239,11,3,141.54,28.41,50.33,62.30666666666667,Ahmedabad,2015-11-05
191.01,50.11,23.0225,72.5714,22.548,64.416,3.671294,11,4,141.54,39.61,40.78,27.9,Ahmedabad,2015-11-06
192.35,29.04,23.0225,72.5714,21.248,65.389595,4.829907,11,5,141.54,9.39,29.18,33.21,Ahmedabad,2015-11-07
127.64,31.91,23.0225,72.5714,21.648,57.131012,6.924738,11,6,141.54,6.74,26.94,47.33,Ahmedabad,2015-11-08
33.02,28.91,23.0225,72.5714,27.698,82.01845,9.531505,6,0,141.54,11.69,1.38,36.04,Ahmedabad,2016-06-27
27.29,28.12,23.0225,72.5714,28.048,78.92693,9.72,6,1,141.54,9.81,1.61,39.26,Ahmedabad,2016-06-28
41.43,31.82,23.0225,72.5714,27.498,94.01725,4.6938252,6,2,141.54,10.45,1.7,28.05,Ahmedabad,2016-06-29
30.16,15.99,23.0225,72.5714,27.248,86.24701,7.208994,6,3,141.54,10.41,1.6,23.76,Ahmedabad,2016-06-30
29.42,10.11,23.0225,72.5714,27.798,83.0179,11.983188,7,4,141.54,9.39,1.57,16.42,Ahmedabad,2016-07-01
20.87,7.49,23.0225,72.5714,27.998,83.537796,10.440001,7,5,141.54,9.04,1.6,14.27,Ahmedabad,2016-07-02
35.08,6.52,23.0225,72.5714,26.948,92.062775,10.799999,7,6,141.54,8.36,1.63,19.44,Ahmedabad,2016-07-03
40.23,2.79,23.0225,72.5714,28.048,81.81581,12.641076,7,0,141.54,8.68,1.69,15.16,Ahmedabad,2016-07-04
54.25,2.78,23.0225,72.5714,27.048,83.18109,11.592895,7,1,141.54,8.11,1.42,18.46,Ahmedabad,2016-07-05
49.04,1.65,23.0225,72.5714,26.648,83.88998,11.183201,7,2,141.54,7.38,1.44,15.33,Ahmedabad,2016-07-06
35.87,1.67,23.0225,72.5714,26.448,83.11246,12.387348,7,3,141.54,7.5,1.53,17.0,Ahmedabad,2016-07-07
46.3,1.8,23.0225,72.5714,27.198,80.24862,9.360001,7,4,141.54,7.3,1.8,24.0,Ahmedabad,2016-07-08
39.15,1.9,23.0225,72.5714,27.298,80.503876,10.163227,7,5,141.54,7.05,1.4,15.0,Ahmedabad,2016-07-09
45.3,2.5,23.0225,72.5714,26.648,86.96872,11.304229,7,6,141.54,6.7,0.9,27.0,Ahmedabad,2016-07-10
43.61,3.93,23.0225,72.5714,27.198,82.70012,7.9036193,7,0,141.54,7.7,1.32,21.64,Ahmedabad,2016-07-11
34.89,11.73,23.0225,72.5714,25.298,95.91077,7.8954163,7,2,141.54,24.46,14.6,82.14,Ahmedabad,2016-07-13
38.13,48.06,23.0225,72.5714,25.298,93.64038,9.504273,7,3,141.54,46.51,23.13,76.35230769230769,Ahmedabad,2016-07-14
36.47,37.13,23.0225,72.5714,26.198,86.92794,12.57426,7,4,141.54,0.98,19.01,70.5646153846154,Ahmedabad,2016-07-15
40.9,36.77,23.0225,72.5714,26.398,85.64939,11.726277,7,5,141.54,4.09,17.01,64.77692307692308,Ahmedabad,2016-07-16
34.19,34.38,23.0225,72.5714,25.848,92.00019,10.041354,7,6,141.54,6.02,14.17,58.98923076923077,Ahmedabad,2016-07-17
32.92,36.8,23.0225,72.5714,25.348,92.803825,11.770403,7,0,141.54,4.92,14.66,53.20153846153846,Ahmedabad,2016-07-18
41.39,54.7,23.0225,72.5714,25.248,88.96762,10.00256,7,1,141.54,100.77,15.75,47.41384615384616,Ahmedabad,2016-07-19
31.71,22.75,23.0225,72.5714,25.648,85.83409,11.304229,7,2,141.54,1.67,15.47,41.626153846153855,Ahmedabad,2016-07-20
33.48,30.88,23.0225,72.5714,25.598,86.6112,10.853866,7,3,141.54,1.94,14.26,35.838461538461544,Ahmedabad,2016-07-21
30.8,25.15,23.0225,72.5714,25.648,86.87783,10.028439,7,4,141.54,2.57,17.02,30.050769230769234,Ahmedabad,2016-07-22
30.47,38.78,23.0225,72.5714,26.298,83.59872,5.692099,7,5,141.54,1.64,15.8,24.26307692307693,Ahmedabad,2016-07-23
34.64,39.23,23.0225,72.5714,26.898,83.16398,6.489992,7,6,141.54,6.67,15.07,18.475384615384627,Ahmedabad,2016-07-24
43.71,39.95,23.0225,72.5714,26.048,92.56308,5.0911684,7,0,141.54,8.85,15.37,12.687692307692316,Ahmedabad,2016-07-25
46.52,33.24,23.0225,72.5714,26.448,93.692924,2.7416782,7,1,141.54,3.87,15.0,6.9,Ahmedabad,2016-07-26
36.54,20.32,23.0225,72.5714,25.698,92.82189,8.287822,7,2,141.54,18.76,16.78,11.46,Ahmedabad,2016-07-27
36.87,23.28,23.0225,72.5714,25.348,94.48825,7.8625183,7,3,141.54,26.51,13.74,4.91,Ahmedabad,2016-07-28
46.19,29.66,23.0225,72.5714,25.048,94.4762,10.390226,7,4,141.54,86.72,14.31,4.77,Ahmedabad,2016-07-29
48.44,30.66,23.0225,72.5714,25.798,87.6808,11.726277,7,5,141.54,84.21,15.67,4.26,Ahmedabad,2016-07-30
40.18,28.27,23.0225,72.5714,25.298,93.35995,7.628263,7,6,141.54,72.58,14.63,4.33,Ahmedabad,2016-07-31
33.5,30.42,23.0225,72.5714,25.748,90.08299,10.8955765,8,0,141.54,79.53,14.95,4.81,Ahmedabad,2016-08-01
29.36,29.75,23.0225,72.5714,26.448,86.69002,10.182337,8,1,141.54,83.72,15.31,3.68,Ahmedabad,2016-08-02
44.59,29.34,23.0225,72.5714,25.948,88.22289,9.904906,8,2,141.54,89.85,14.18,4.91,Ahmedabad,2016-08-03
50.65,13.0,23.0225,72.5714,25.548,91.70738,8.714677,8,3,141.54,10.63,13.06,6.21,Ahmedabad,2016-08-04
33.93,13.41,23.0225,72.5714,24.898,97.34627,7.729527,8,4,141.54,5.06,19.54,6.16,Ahmedabad,2016-08-05
43.9,28.09,23.0225,72.5714,24.798,91.38648,10.24578,8,6,141.54,2.77,15.37,0.61,Ahmedabad,2016-08-07
93.34,27.88,23.0225,72.5714,24.298,96.45994,8.78872,8,0,141.54,9.72,13.18,1.4,Ahmedabad,2016-08-08
38.06,22.63,23.0225,72.5714,25.048,95.61639,14.8257065,8,1,141.54,6.96,14.75,3.47,Ahmedabad,2016-08-09
20.19,18.13,23.0225,72.5714,25.098,94.47824,13.450708,8,2,141.54,10.41,15.01,4.9,Ahmedabad,2016-08-10
10.45,17.81,23.0225,72.5714,25.098,90.30932,11.753876,8,3,141.54,12.59,14.26,5.87,Ahmedabad,2016-08-11
29.87,14.69,23.0225,72.5714,25.248,91.13945,11.183201,8,4,141.54,13.53,14.56,9.6,Ahmedabad,2016-08-12
60.18,13.25,23.0225,72.5714,25.348,91.4203,7.5942073,8,5,141.54,8.64,15.3,13.19,Ahmedabad,2016-08-13
85.1,12.91,23.0225,72.5714,24.848,92.77787,9.387651,8,6,141.54,8.14,14.51,12.45,Ahmedabad,2016-08-14
55.55,13.45,23.0225,72.5714,24.548,91.925316,10.383987,8,0,141.54,8.38,16.6,11.84,Ahmedabad,2016-08-15
170.22,17.88,23.0225,72.5714,24.648,89.1908,11.304229,8,1,141.54,15.47,14.21,10.05,Ahmedabad,2016-08-16
35.05,16.07,23.0225,72.5714,24.548,90.54514,11.019764,8,2,141.54,7.66,16.13,9.81,Ahmedabad,2016-08-17
37.68,9.49,23.0225,72.5714,24.598,91.65082,4.6800003,8,3,141.54,6.39,16.15,13.7,Ahmedabad,2016-08-18
32.78,12.1,23.0225,72.5714,24.748,89.740364,12.964998,8,4,141.54,6.08,12.29,13.13,Ahmedabad,2016-08-19
53.5,14.19,23.0225,72.5714,25.648,83.02029,13.684735,8,5,141.54,12.0,16.32,5.48,Ahmedabad,2016-08-20
48.24,15.52,23.0225,72.5714,24.548,93.32388,14.182355,8,6,141.54,10.91,16.16,5.98,Ahmedabad,2016-08-21
63.27,13.23,23.0225,72.5714,25.098,92.51223,10.948973,8,0,141.54,8.82,24.81,8.68,Ahmedabad,2016-08-22
40.43,10.29,23.0225,72.5714,25.048,92.509514,10.365251,8,1,141.54,7.42,12.24,5.0,Ahmedabad,2016-08-23
31.15,9.94,23.0225,72.5714,24.698,93.89516,12.682018,8,2,141.54,8.91,21.48,12.97,Ahmedabad,2016-08-24
33.76,12.22,23.0225,72.5714,24.248,95.01582,13.397612,8,3,141.54,9.15,17.68,8.36,Ahmedabad,2016-08-25
35.95,9.75,23.0225,72.5714,24.748,96.761444,4.39436,8,4,141.54,10.05,16.66,8.61,Ahmedabad,2016-08-26
58.07,8.67,23.0225,72.5714,25.198,96.48327,4.0249224,8,5,141.54,10.51,21.2,19.87,Ahmedabad,2016-08-27
46.04,8.75,23.0225,72.5714,25.448,96.4897,4.896529,8,6,141.54,9.72,17.27,10.35,Ahmedabad,2016-08-28
52.27,9.23,23.0225,72.5714,25.898,93.94789,7.491114,8,0,141.54,10.79,19.62,9.14,Ahmedabad,2016-08-29
46.68,9.3,23.0225,72.5714,25.648,95.06639,6.297428,8,1,141.54,10.08,17.77,15.97,Ahmedabad,2016-08-30
44.59,7.39,23.0225,72.5714,25.448,95.05921,6.849467,8,2,141.54,10.47,17.62,11.2,Ahmedabad,2016-08-31
30.81,7.86,23.0225,72.5714,25.448,92.531044,7.42159,9,3,141.54,9.36,17.58,15.72,Ahmedabad,2016-09-01
47.67,8.39,23.0225,72.5714,25.098,92.79087,7.968939,9,4,141.54,9.63,16.95,18.89,Ahmedabad,2016-09-02
35.69,8.14,23.0225,72.5714,23.698,89.66352,10.805999,9,5,141.54,9.38,16.72,14.63,Ahmedabad,2016-09-03
36.44,7.07,23.0225,72.5714,23.398,90.191124,8.942214,9,6,141.54,9.59,17.76,14.99,Ahmedabad,2016-09-04
33.83,7.82,23.0225,72.5714,23.198,91.56636,8.435069,9,0,141.54,10.14,17.93,13.9,Ahmedabad,2016-09-05
34.23,7.14,23.0225,72.5714,23.248,92.41164,7.127636,9,1,141.54,10.17,18.76,13.79,Ahmedabad,2016-09-06
52.15,7.15,23.0225,72.5714,24.098,89.692894,9.826088,9,2,141.54,10.7,16.32,14.67,Ahmedabad,2016-09-07
35.99,8.65,23.0225,72.5714,24.648,86.78599,8.647496,9,3,141.54,9.91,19.29,18.16,Ahmedabad,2016-09-08
37.93,9.2,23.0225,72.5714,24.298,88.08556,8.825508,9,4,141.54,9.75,19.07,15.42,Ahmedabad,2016-09-09
31.94,7.84,23.0225,72.5714,24.498,87.03676,8.049845,9,5,141.54,9.5,16.87,14.27,Ahmedabad,2016-09-10
18.04,7.02,23.0225,72.5714,24.048,88.06455,6.162207,9,6,141.54,7.3,15.49,19.0,Ahmedabad,2016-09-11
27.9,9.55,23.0225,72.5714,25.348,81.48232,5.4477882,9,0,141.54,9.52,14.48,21.74,Ahmedabad,2016-09-12
36.51,10.68,23.0225,72.5714,24.998,89.758545,5.0142193,9,1,141.54,10.07,18.22,22.56,Ahmedabad,2016-09-13
55.71,12.86,23.0225,72.5714,24.548,93.60579,5.154415,9,2,141.54,11.17,17.75,21.14,Ahmedabad,2016-09-14
57.01,11.99,23.0225,72.5714,25.848,83.54828,8.4963045,9,3,141.54,13.68,18.36,20.81,Ahmedabad,2016-09-15
53.94,12.54,23.0225,72.5714,26.298,85.12523,10.464797,9,4,141.54,10.01,18.85,24.79,Ahmedabad,2016-09-16
49.34,8.67,23.0225,72.5714,26.248,84.09945,9.793059,9,5,141.54,9.75,15.82,26.39,Ahmedabad,2016-09-17
42.22,9.74,23.0225,72.5714,25.248,85.53495,10.931203,9,2,141.54,10.17,14.36,14.84,Ahmedabad,2016-09-21
39.43,10.1,23.0225,72.5714,26.148,80.5979,8.0899935,9,3,141.54,12.67,16.95,11.63,Ahmedabad,2016-09-22
42.33,9.31,23.0225,72.5714,26.848,74.33856,12.682018,9,4,141.54,11.31,19.61,15.38,Ahmedabad,2016-09-23
26.75,6.77,23.0225,72.5714,25.798,77.89397,12.979984,9,5,141.54,9.8,19.37,17.5,Ahmedabad,2016-09-24
34.16,5.46,23.0225,72.5714,25.598,82.511536,10.086427,9,6,141.54,9.66,18.59,17.44,Ahmedabad,2016-09-25
30.07,5.73,23.0225,72.5714,25.248,82.21885,11.770403,9,0,141.54,9.82,18.28,17.65,Ahmedabad,2016-09-26
25.54,5.56,23.0225,72.5714,24.748,84.96545,12.641076,9,1,141.54,9.5,15.28,16.47,Ahmedabad,2016-09-27
38.47,5.7,23.0225,72.5714,24.398,85.188866,11.91812,9,2,141.54,10.63,17.44,17.34,Ahmedabad,2016-09-28
42.55,6.59,23.0225,72.5714,23.698,88.846,10.966713,9,3,141.54,10.36,17.85,20.24,Ahmedabad,2016-09-29
38.1,7.04,23.0225,72.5714,23.298,85.86472,7.5685663,9,4,141.54,10.2,18.46,16.83,Ahmedabad,2016-09-30
27.22,6.34,23.0225,72.5714,25.798,73.70959,13.18308,10,5,141.54,12.02,17.38,12.94,Ahmedabad,2016-10-01
41.81,9.77,23.0225,72.5714,24.348,96.46126,4.3349743,10,6,141.54,10.75,18.03,22.44,Ahmedabad,2016-10-02
75.03,9.47,23.0225,72.5714,25.498,97.93978,5.154415,10,0,141.54,11.23,17.61,41.28,Ahmedabad,2016-10-03
30.48,7.43,23.0225,72.5714,24.748,94.46417,11.177405,10,2,141.54,16.49,18.79,6.38,Ahmedabad,2016-10-05
75.06,6.35,23.0225,72.5714,23.848,98.5064,4.0249224,10,3,141.54,14.78,19.31,6.0,Ahmedabad,2016-10-06
85.36,7.59,23.0225,72.5714,24.298,97.62758,2.9024127,10,4,141.54,14.48,7.63,20.62,Ahmedabad,2016-10-07
124.97,9.72,23.0225,72.5714,24.148,98.21401,4.8433046,10,5,141.54,13.2,6.74,26.4,Ahmedabad,2016-10-08
86.63,6.39,23.0225,72.5714,24.998,96.478134,5.904439,10,6,141.54,11.74,9.97,20.38,Ahmedabad,2016-10-09
70.34,7.1,23.0225,72.5714,24.498,97.33846,6.9899354,10,0,141.54,11.25,12.49,20.13,Ahmedabad,2016-10-10
50.49,5.04,23.0225,72.5714,23.798,95.28734,6.9247384,10,1,141.54,10.91,13.29,22.39,Ahmedabad,2016-10-11
42.25,6.55,23.0225,72.5714,22.398,98.490166,5.8603754,10,2,141.54,11.07,9.61,24.3,Ahmedabad,2016-10-12
48.23,9.01,23.0225,72.5714,21.798,97.58309,7.42159,10,3,141.54,11.09,18.51,18.52,Ahmedabad,2016-10-13
138.94,16.9,23.0225,72.5714,21.898,93.76927,6.3690495,10,4,141.54,10.27,66.98,37.01,Ahmedabad,2016-10-14
155.68,19.69,23.0225,72.5714,22.248,90.388176,6.439876,10,5,141.54,16.66,61.24,33.7,Ahmedabad,2016-10-15
120.35,16.95,23.0225,72.5714,22.148,88.99702,5.0142193,10,6,141.54,20.67,49.8,29.53,Ahmedabad,2016-10-16
140.81,19.3,23.0225,72.5714,22.298,81.60257,6.8777895,10,0,141.54,18.56,15.83,31.21,Ahmedabad,2016-10-17
87.09,13.98,23.0225,72.5714,21.098,83.263016,7.386582,10,1,141.54,10.15,18.17,29.43,Ahmedabad,2016-10-18
83.57,10.61,23.0225,72.5714,19.598,81.51739,8.311245,10,2,141.54,7.8,19.72,30.68,Ahmedabad,2016-10-19
75.41,11.07,23.0225,72.5714,19.448,70.521065,7.8954163,10,3,141.54,12.23,26.31,37.64,Ahmedabad,2016-10-20
106.86,10.22,23.0225,72.5714,19.498,84.94221,7.42159,10,4,141.54,9.38,30.72,36.65,Ahmedabad,2016-10-21
96.53,10.8,23.0225,72.5714,20.398,88.5805,7.8954163,10,5,141.54,9.03,26.45,33.14,Ahmedabad,2016-10-22
76.96,9.04,23.0225,72.5714,20.448,90.82816,5.6233797,10,6,141.54,6.95,28.44,41.7,Ahmedabad,2016-10-23
73.05,8.37,23.0225,72.5714,20.848,85.08448,6.9247384,10,0,141.54,7.04,40.0,40.57,Ahmedabad,2016-10-24
72.52,9.14,23.0225,72.5714,19.348,90.469246,6.9247384,10,1,141.54,7.31,28.08,32.65,Ahmedabad,2016-10-25
109.22,13.21,23.0225,72.5714,19.898,86.33671,2.9024127,10,2,141.54,11.05,60.04,33.06,Ahmedabad,2016-10-26
122.63,16.36,23.0225,72.5714,21.698,75.355515,7.342588,10,3,141.54,18.84,24.52,31.59,Ahmedabad,2016-10-27
214.36,18.38,23.0225,72.5714,20.898,59.23491,8.4963045,10,4,141.54,19.66,46.6,33.34,Ahmedabad,2016-10-28
381.69,25.41,23.0225,72.5714,17.748,73.49205,4.73506,10,5,141.54,29.49,49.33,15.74,Ahmedabad,2016-10-29
182.59,18.2,23.0225,72.5714,18.348,69.39674,6.9527545,10,6,141.54,26.06,23.81,41.0,Ahmedabad,2016-10-30
271.85,15.28,23.0225,72.5714,18.898,72.743065,7.7879906,10,0,141.54,16.39,33.31,41.24,Ahmedabad,2016-10-31
230.76,13.35,23.0225,72.5714,19.548,50.17841,11.019764,11,1,141.54,12.95,19.34,50.18,Ahmedabad,2016-11-01
203.3,14.79,23.0225,72.5714,19.398,49.800262,10.514218,11,2,141.54,11.74,16.14,47.43,Ahmedabad,2016-11-02
152.03,12.7,23.0225,72.5714,20.248,48.53723,12.287555,11,3,141.54,10.97,16.78,56.43,Ahmedabad,2016-11-03
176.02,12.78,23.0225,72.5714,18.948,51.389633,9.686609,11,4,141.54,7.51,66.19,35.0,Ahmedabad,2016-11-04
64.55,14.508888888888889,23.0225,72.5714,24.1,57.35888,8.209263,10,1,141.54,26.21,65.79333333333334,17.7,Ahmedabad,2017-10-10
61.72,16.237777777777776,23.0225,72.5714,25.2,83.72974,6.792466,10,2,141.54,44.910000000000004,65.39666666666666,9.73,Ahmedabad,2017-10-11
76.32,17.966666666666665,23.0225,72.5714,24.4,51.631725,10.636766,10,2,141.54,63.61000000000001,65.0,25.005000000000003,Ahmedabad,2017-10-18
109.16,19.695555555555554,23.0225,72.5714,22.3,58.991405,7.628263,10,4,141.54,82.31000000000002,64.60333333333332,40.28,Ahmedabad,2017-10-20
126.57,21.424444444444443,23.0225,72.5714,22.4,60.172977,6.6185193,10,5,141.54,101.01000000000002,64.20666666666666,27.85,Ahmedabad,2017-10-21
59.26,23.153333333333332,23.0225,72.5714,24.05,70.93087,9.9571085,10,6,141.54,119.71000000000002,63.809999999999995,26.22,Ahmedabad,2017-10-22
51.72,24.88222222222222,23.0225,72.5714,22.3,62.526115,8.12197,10,0,141.54,138.41000000000003,63.41333333333333,24.71,Ahmedabad,2017-10-23
